price,room,bathroom,surface,link,property_type,city,zone
728000.0,4.0,1.0,91.0,https://www.avito.ma/fr/dakhla/appartements/Appartement_%C3%A0_vendre_91_m%C2%B2_La_Perle_Bleue_%C3%A0_Dakhla_56420853.htm,Appartements , Dakhla,Toute la ville
995000.0,2.0,2.0,96.0,https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_96_m%C2%B2_%C3%A0_Casablanca_56083171.htm,Appartements , Casablanca,Ain Sebaa
1460000.0,,,,https://immoneuf.avito.ma/fr/unite/joG?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
600000.0,2.0,2.0,97.0,https://www.avito.ma/fr/b%C3%A9ni_mellal/appartements/Appartement_%C3%A0_vendre_a_B%C3%A9ni_Mellal_56788765.htm,Appartements , Béni Mellal,Toute la ville
1550000.0,3.0,,,https://www.avito.ma/fr/hivernage/appartements/Appartement_%C3%A0_vendre_128_m%C2%B2_%C3%A0_Hivernage_Marrakech_56377329.htm,Appartements , Marrakech,Hivernage
550000.0,2.0,2.0,60.0,https://www.avito.ma/fr/martil/appartements/%D8%B4%D9%82%D9%82_%D8%B9%D8%B5%D8%B1%D9%8A%D8%A9_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D8%AA%D8%AA%D9%88%D9%81%D8%B1_%D8%B9%D9%84%D9%89_%D9%85%D8%B5%D8%B9%D8%AF_%D9%88%D9%85%D9%88%D9%82%D9%81_%D9%84%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA__56779747.htm,Appartements , Martil,Toute la ville
3200000.0,2.0,2.0,,https://www.avito.ma/fr/m_hamid/maisons/%D9%85%D9%86%D8%B2%D9%84_%D9%84%D9%84%D8%A8%D9%8A%D8%B9__3_%D8%B1%D8%B3%D9%88%D9%85_%D8%B9%D9%82%D8%A7%D8%B1%D9%8A%D8%A9__54804544.htm,Maisons , Marrakech,M'Hamid
250000.0,,,,https://immoneuf.avito.ma/fr/unite/Io6?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
990000.0,1.0,1.0,,https://www.avito.ma/fr/franceville/appartements/Studios_neufs_de_petites_superficies_56510018.htm,Appartements , Casablanca,Franceville
780000.0,3.0,3.0,116.0,https://www.avito.ma/fr/bir_rami/appartements/Appartement_%C3%A0_vendre_116_m%C2%B2_%C3%A0_K%C3%A9nitra_56107933.htm,Appartements , Kénitra,Bir Rami
360000.0,2.0,1.0,52.0,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_52_m%C2%B2_%C3%A0_Bouznika_56726187.htm,Appartements , Bouznika,Autre secteur
702000.0,,,,https://immoneuf.avito.ma/fr/unite/jYc?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
310000.0,2.0,1.0,54.0,https://www.avito.ma/fr/errahma/appartements/%D8%B4%D9%82%D8%A9_%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF%D9%8A%D8%A9_%D8%B7%D8%A7%D8%A8%D9%82_%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9_%D9%85%D8%B3%D8%A7%D8%AD%D8%AA%D9%87%D8%A7__54_%D9%85%D8%AA%D8%B1_56788717.htm,Appartements , Casablanca,Errahma
250000.0,,,,https://immoneuf.avito.ma/fr/unite/jA3?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1180000.0,2.0,2.0,,https://www.avito.ma/fr/centre/appartements/appartement_%C3%A0_vendre_56647682.htm,Appartements , Kénitra,Centre
1223000.0,,,,https://immoneuf.avito.ma/fr/unite/j63?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
3900000.0,3.0,3.0,300.0,https://www.avito.ma/fr/plage_oued_cherrat/villas_et_riads/Opportunit%C3%A9_%C3%A0_saisir___villa_au_Golf_BOUZNIKA_Bay_56744260.htm,Villas et Riads , Bouznika,Plage Oued Cherrat
380000.0,2.0,1.0,62.0,https://www.avito.ma/fr/martil/appartements/Appartement_%C3%A0_vendre_62_m%C2%B2_%C3%A0_Martil_53789108.htm,Appartements , Martil,Toute la ville
630000.0,1.0,1.0,63.0,https://www.avito.ma/fr/hay_izdihar/appartements/Studio_%C3%A0_vendre_63_m%C2%B2_%C3%A0_Marrakech_Izdihar_56645822.htm,Appartements , Marrakech,Hay Izdihar
1460000.0,,,,https://immoneuf.avito.ma/fr/unite/joN?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
560000.0,3.0,2.0,121.0,https://www.avito.ma/fr/route_d_immouzere/appartements/Appartement_%C3%A0_vendre_121_m%C2%B2_%C3%A0_F%C3%A8s_53017238.htm,Appartements , Fès,Route d'Immouzere
1700000.0,3.0,3.0,160.0,https://www.avito.ma/fr/sidi_rahal/villas_et_riads/Duplex_%C3%A0__vendre_56788687.htm,Villas et Riads , Sidi Rahal,Toute la ville
760000.0,2.0,2.0,95.0,https://www.avito.ma/fr/errahma/appartements/Appartement_%C3%A0_vendre_87_m%C2%B2_%C3%A0_Casablanca_56740025.htm,Appartements , Casablanca,Errahma
2080000.0,,,,https://immoneuf.avito.ma/fr/unite/YZx?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1150000.0,4.0,2.0,100.0,https://www.avito.ma/fr/amal/maisons/%D9%85%D9%86%D8%B2%D9%84_%D8%B3%D9%81%D9%84%D9%8A__%D8%B7%D8%A7%D8%A8%D9%82_%D8%A3%D9%88%D9%84_%D9%88_%D8%B3%D8%B7%D8%AD__56589325.htm,Maisons , El Jadida,Amal
1500000.0,3.0,5.0,153.0,https://www.avito.ma/fr/errahma/appartements/Appartement_%C3%A0_Casablanca_56015587.htm,Appartements , Casablanca,Errahma
2700000.0,3.0,2.0,,https://www.avito.ma/fr/agdal/appartements/A_vendre___162m%C2%B2_3_chambres_Agdal___proche_ETAM_56758261.htm,Appartements , Rabat,Agdal
600000.0,2.0,1.0,,https://www.avito.ma/fr/oued_laou/appartements/Appart_77m%C2%B2_Vue_Mer_%C3%A0_OuedLaou_RDC__Meubl%C3%A9_ou_non_56762671.htm,Appartements , Oued Laou,Toute la ville
350000.0,,,,https://immoneuf.avito.ma/fr/unite/4jL?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1000000.0,2.0,1.0,75.0,https://www.avito.ma/fr/laimoune/appartements/CMN_HA_1804___Appartement_%C3%A0_vendre_%C3%A0_Khouzama_56788655.htm,Appartements , Casablanca,Laimoune
560000.0,2.0,1.0,64.0,https://www.avito.ma/fr/m_hamid/appartements/Appartement_%C3%A0_vendre_64_m%C2%B2_%C3%A0_Marrakech_Mhamid_56571449.htm,Appartements , Marrakech,M'Hamid
1300000.0,,,,https://immoneuf.avito.ma/fr/unite/4jE?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1300000.0,3.0,,,https://www.avito.ma/fr/mimosas/appartements/Appartement_%C3%A0_vendre_146_m%C2%B2_%C3%A0_K%C3%A9nitra_56430307.htm,Appartements , Kénitra,Mimosas
3300000.0,3.0,3.0,,https://www.avito.ma/fr/gauthier/appartements/Appartement_%C3%A0_vendre_176_m%C2%B2_%C3%A0_Casablanca_Gauthier_56656712.htm,Appartements , Casablanca,Gauthier
640000.0,3.0,2.0,80.0,https://www.avito.ma/fr/aharrarine/appartements/%D8%B4%D9%82%D8%A9_%D9%85%D9%86_3_%D8%BA%D8%B1%D9%81_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D9%82%D8%B1%D8%A8_%D9%85%D8%AD%D8%B7%D8%A9_%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9_%D8%AD%D8%B1%D8%A7%D8%B1%D9%8A%D9%86_56651820.htm,Appartements , Tanger,Aharrarine
1212500.0,,,,https://immoneuf.avito.ma/fr/unite/4j4?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
6000000.0,7.0,4.0,560.0,https://www.avito.ma/fr/habous/villas_et_riads/Villa_485m_Habous_54192265.htm,Villas et Riads , Casablanca,Habous
1120000.0,3.0,2.0,,https://www.avito.ma/fr/branes_2/appartements/104_metro_fiha_parking_tombil_tamn_117_mlyon_56467040.htm,Appartements , Tanger,Branes 2
1000000.0,,,,https://immoneuf.avito.ma/fr/unite/wRF?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
550000.0,2.0,1.0,,https://www.avito.ma/fr/aharrarine/appartements/%D8%B4%D9%82%D8%A9_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D8%A8%D8%A7%D9%84%D8%AD%D8%B1%D8%A7%D8%B1%D9%8A%D9%86_%D9%82%D8%B1%D8%A8__%D8%A7%D9%84%D9%85%D8%AD%D8%B7%D8%A9_%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9_56436262.htm,Appartements , Tanger,Aharrarine
5990000.0,4.0,4.0,,https://www.avito.ma/fr/hay_riad/villas_et_riads/moderne_villa_sur_avenue_Annakhil_HAYRIAD_54288194.htm,Villas et Riads , Rabat,Hay Riad
930000.0,3.0,2.0,,https://www.avito.ma/fr/mimosas/appartements/appartement_%C3%A0_vendre__56662349.htm,Appartements , Kénitra,Mimosas
940000.0,2.0,1.0,56.0,https://www.avito.ma/fr/route_de_casablanca/appartements/appartement_%C3%A0_vendre_%C3%A0_Marrakech_route_casa__56521609.htm,Appartements , Marrakech,Route de Casablanca
1180000.0,2.0,2.0,63.0,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_PKH_a_cote_d_hivernage_55065292.htm,Appartements , Marrakech,Guéliz
680000.0,,,,https://immoneuf.avito.ma/fr/unite/jFO?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
700000.0,2.0,2.0,126.0,https://www.avito.ma/fr/sidi_bouzid/appartements/Appt_%C3%A0_vendre_avec_piscine_%C3%A0_Sidi_Bouzid_56731540.htm,Appartements , Sidi Bouzid,Toute la ville
680000.0,2.0,1.0,,https://www.avito.ma/fr/hamria/appartements/Appartement_%C3%A0_vendre_%C3%A0_Mekn%C3%A8s_hamria_56547665.htm,Appartements , Meknès,Hamria
610000.0,,,,https://immoneuf.avito.ma/fr/unite/ida?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
300000.0,,,,https://immoneuf.avito.ma/fr/unite/dZg?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
945000.0,1.0,2.0,54.0,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Studio_proche_bd_Abdelkrim_Al_Khattabi__Marrakech__55708561.htm,Appartements , Marrakech,Guéliz
880000.0,3.0,2.0,105.0,https://www.avito.ma/fr/roches_noires/appartements/apt_deux_fa%C3%A7ade_3_chambre_roch_noir__55504267.htm,Appartements , Casablanca,Roches Noires
830000.0,1.0,1.0,,https://www.avito.ma/fr/2_mars/appartements/Studios_Neuf_33m_%C3%A0_48m_A_2_Mars__56633394.htm,Appartements , Casablanca,2 Mars
18500000.0,6.0,5.0,2900.0,https://www.avito.ma/fr/wifak/villas_et_riads/Villa_commerciale_2_900m_Av_Moh_VI_Wifak_T%C3%A9mara_50994896.htm,Villas et Riads , Temara,Wifak
700000.0,,,,https://immoneuf.avito.ma/fr/unite/dNH?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
700000.0,2.0,1.0,72.0,https://www.avito.ma/fr/martil/appartements/appartements_avec_parking_centr_martil__56546961.htm,Appartements , Martil,Toute la ville
1100000.0,2.0,2.0,100.0,https://www.avito.ma/fr/argana/appartements/bel_appartement_neuf_sans_vis_bis_56329437.htm,Appartements , Essaouira,Argana
1650000.0,2.0,0.0,110.0,https://www.avito.ma/fr/asilah/maisons/%D8%AF%D8%A7%D8%B1_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D8%A8%D9%85%D8%AF%D9%8A%D9%86%D8%A9_%D8%A3%D8%B5%D9%8A%D9%84%D8%A9_56731535.htm,Maisons , Asilah,Toute la ville
550000.0,3.0,2.0,95.0,https://www.avito.ma/fr/had_soualem/appartements/appartement_%C3%A0_vendre__56672575.htm,Appartements , Had Soualem,Toute la ville
500000.0,,,,https://immoneuf.avito.ma/fr/unite/AMd?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
700000.0,3.0,2.0,,https://www.avito.ma/fr/hamria/maisons/Appartement_%C3%A0_vendre_174_m%C2%B2_%C3%A0_Mekn%C3%A8s_56652395.htm,Maisons , Meknès,Hamria
690000.0,2.0,1.0,,https://www.avito.ma/fr/tanja_balia/appartements/%D8%B4%D9%82%D8%A9_%D8%AC%D8%A7%D9%87%D8%B2%D8%A9_%D9%84%D9%84%D8%B3%D9%83%D9%86___appartement_meubl%C3%A9_%C3%A0_vendre__55357378.htm,Appartements , Tanger,Tanja Balia
210000.0,,,,https://immoneuf.avito.ma/fr/unite/uDV?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
457000.0,,,,https://immoneuf.avito.ma/fr/unite/R2r?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
2322000.0,2.0,2.0,86.0,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_neuf_2_chambres__56788626.htm,Appartements , Marrakech,Guéliz
6400000.0,2.0,1.0,60.0,https://www.avito.ma/fr/cit%C3%A9_adrar/appartements/Appartement_meubl%C3%A9_%C3%A0_vendre_%C3%A0_agadir_adrar_56738211.htm,Appartements , Agadir,Cité Adrar
620000.0,,,,https://immoneuf.avito.ma/fr/unite/jcd?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
840000.0,2.0,2.0,73.0,https://www.avito.ma/fr/ain_sebaa/appartements/appartement_entre_73_m_et_91_m_53852934.htm,Appartements , Casablanca,Ain Sebaa
526450.0,,,,https://immoneuf.avito.ma/fr/unite/BqP?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
880000.0,2.0,2.0,,https://www.avito.ma/fr/sala_el_jadida/appartements/Appart_%C3%A0_vendre_86_m%C2%B2__%C3%A0_Sala_al_jadida_55873870.htm,Appartements , Salé,Sala El Jadida
1376000.0,3.0,2.0,,https://www.avito.ma/fr/maarif/appartements/El_Maarif_r%C3%A9sidence_Hatim__l_%C3%A9l%C3%A9gance_%C3%A0_Casablanca_55973739.htm,Appartements , Casablanca,Maarif
700000.0,,,,https://immoneuf.avito.ma/fr/unite/y2y?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
400000.0,2.0,1.0,55.0,https://www.avito.ma/fr/dar_bouazza/appartements/Appartement_%C3%A0_vendre_55_m%C2%B2_%C3%A0_Casablanca_56788622.htm,Appartements , Dar Bouazza,Toute la ville
440000.0,4.0,1.0,,https://www.avito.ma/fr/sidi_yahya/appartements/Appartement_%C3%A0_vendre_110_m%C2%B2_%C3%A0_Oujda_55361733.htm,Appartements , Oujda,Sidi Yahya
833000.0,3.0,2.0,119.0,https://www.avito.ma/fr/route_ain_chkaf/appartements/R%C3%A9sidance_Lylia_F%C3%A8s__56757719.htm,Appartements , Fès,Route Ain Chkaf
3200000.0,,,,https://immoneuf.avito.ma/fr/unite/jog?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1350000.0,2.0,1.0,,https://www.avito.ma/fr/quartier_des_h%C3%B4pitaux/appartements/Appartement_neuf_%C3%A0_vendre_176_m%C2%B2_%C3%A0_Casablanca_56354206.htm,Appartements , Casablanca,Quartier des Hôpitaux
5500000.0,,,,https://immoneuf.avito.ma/fr/unite/xoX?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1100000.0,2.0,1.0,74.0,https://www.avito.ma/fr/asilah/appartements/Appartement_%C3%A0_vendre_74_m%C2%B2_%C3%A0_Asilah_54451286.htm,Appartements , Asilah,Toute la ville
1400000.0,3.0,2.0,154.0,https://www.avito.ma/fr/maamora/appartements/Appartement_%C3%A0_vendre_154_m%C2%B2_%C3%A0_K%C3%A9nitra_54841671.htm,Appartements , Kénitra,Maamora
620000.0,,,,https://immoneuf.avito.ma/fr/unite/j9b?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1550000.0,3.0,2.0,179.0,https://www.avito.ma/fr/sidi_yahya_zaer/appartements/particulier_vend_Duplex_%C3%A0_Tamesna__56198781.htm,Appartements , Sidi Yahya Zaer,Toute la ville
400000.0,2.0,1.0,,https://www.avito.ma/fr/said_hajji/appartements/Appartement_%C3%A0_vendre_54_m%C2%B2_%C3%A0_Sal%C3%A9_55792003.htm,Appartements , Salé,Said Hajji
2650000.0,2.0,2.0,269.0,https://www.avito.ma/fr/route_d_azemmour/appartements/Appart_rez_de_jardin_piscine_a_vendre_Dar_Bouazza_56740337.htm,Appartements , Casablanca,Route d'Azemmour
1223000.0,,,,https://immoneuf.avito.ma/fr/unite/jTx?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
740000.0,1.0,1.0,68.0,https://www.avito.ma/fr/asilah/appartements/Appartement_a_vendre_Asilah_Marina_golf_54029892.htm,Appartements , Asilah,Toute la ville
950000.0,3.0,2.0,,https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_vendre_96_m%C2%B2_%C3%A0_Temara_%C3%A0_centre_ville_56735975.htm,Appartements , Temara,Centre Ville
470000.0,3.0,1.0,,https://www.avito.ma/fr/hay_zitoune/appartements/Appartement_%C3%A0_vendre_90_m%C2%B2_%C3%A0_Oujda_56030009.htm,Appartements , Oujda,Hay zitoune
1650000.0,3.0,2.0,121.0,https://www.avito.ma/fr/maarif/appartements/Appt_d_angle___3ch___salon_56788605.htm,Appartements , Casablanca,Maarif
2840000.0,,,,https://immoneuf.avito.ma/fr/unite/4jD?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1150000.0,2.0,1.0,98.0,https://www.avito.ma/fr/val_fleuri/appartements/_Appartement_a_vendre__55996437.htm,Appartements , Tanger,Val Fleuri
520000.0,3.0,2.0,87.0,https://www.avito.ma/fr/marjane_2/appartements/Appartement_%C3%A0_vendre_78_m%C2%B2_%C3%A0_Mekn%C3%A8s_55262449.htm,Appartements , Meknès,Marjane 2
235000.0,,,,https://immoneuf.avito.ma/fr/unite/jfG?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1250000.0,1.0,1.0,,https://www.avito.ma/fr/gauthier/appartements/Top_studios_au_coeur_de_gauthier_gallil%C3%A9_56066238.htm,Appartements , Casablanca,Gauthier
455650.0,,,,https://immoneuf.avito.ma/fr/unite/Bad?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
520000.0,3.0,2.0,125520.0,https://www.avito.ma/fr/narjis/appartements/%D8%B4%D9%82%D8%A9_%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D8%A9_%D8%AD%D9%8A_%D8%A7%D9%84%D9%86%D8%B1%D8%AC%D8%B3__56774913.htm,Appartements , Fès,Narjis
2000000.0,3.0,3.0,274.0,https://www.avito.ma/fr/sidi_rahal/villas_et_riads/Superbe_villa_%C3%A0_250m_de_la_plage_en_acc%C3%A8s_direct_53711161.htm,Villas et Riads , Sidi Rahal,Toute la ville
2400000.0,5.0,4.0,303.0,https://www.avito.ma/fr/bir_rami/villas_et_riads/Villa_Jumelle_Semi_Finie___303_m%C2%B2__56637654.htm,Villas et Riads , Kénitra,Bir Rami
1530000.0,,,,https://immoneuf.avito.ma/fr/unite/4T3?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
540000.0,3.0,1.0,,https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_vendre_130_m%C2%B2_%C3%A0_Oujda_55224172.htm,Appartements , Oujda,Centre Ville
1105000.0,,,,https://immoneuf.avito.ma/fr/unite/gN5?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
390000.0,,,60.0,https://www.avito.ma/fr/autre_secteur/appartements/Vente_Appartement_de_60_m2_%C3%A0_Casablanca_56651729.htm,Appartements , Casablanca,Autre secteur
790000.0,2.0,2.0,,https://www.avito.ma/fr/sidi_rahal/appartements/Appartement_%C3%A0_vendre_62_m%C2%B2_%C3%A0_Sidi_Rahal_56242562.htm,Appartements , Sidi Rahal,Toute la ville
540000.0,4.0,2.0,,https://www.avito.ma/fr/hay_zitoune/appartements/Appartement_%C3%A0_vendre_110_m%C2%B2_%C3%A0_Oujda_54393097.htm,Appartements , Oujda,Hay zitoune
1431000.0,,,,https://immoneuf.avito.ma/fr/unite/3G0?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
2400000.0,4.0,2.0,139.0,https://www.avito.ma/fr/racine/appartements/Joli_Appartement_3Chs_139_m%C2%B2_%C3%A0_Racine_extension_56764084.htm,Appartements , Casablanca,Racine
12700000.0,2.0,2.0,94.0,https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_meubl%C3%A9_%C3%A0_vendre_avec_piscine__56758118.htm,Appartements , Agadir,Hay Mohammadi
890000.0,,,,https://immoneuf.avito.ma/fr/unite/jIR?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
772200.0,,,,https://immoneuf.avito.ma/fr/unite/jYa?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1453000.0,,,,https://immoneuf.avito.ma/fr/unite/53l?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1320000.0,2.0,1.0,103.0,https://www.avito.ma/fr/el_mansouria/appartements/appartement_el_mansouria_56120983.htm,Appartements , El Mansouria,Toute la ville
750000.0,,,,https://immoneuf.avito.ma/fr/unite/X7L?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
5500000.0,4.0,4.0,2195.0,https://www.avito.ma/fr/route_de_f%C3%A8s/villas_et_riads/Villa_titr%C3%A9e_semi_finie_de_2195_m%C2%B2_route_de_F%C3%A8s__55976915.htm,Villas et Riads , Marrakech,Route de Fès
445000.0,2.0,1.0,,https://www.avito.ma/fr/martil/appartements/Appartement_a_vendre_%C3%A0_Martil__55428672.htm,Appartements , Martil,Toute la ville
755000.0,,,,https://immoneuf.avito.ma/fr/unite/iHW?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
530000.0,2.0,1.0,68.0,https://www.avito.ma/fr/boujdade/appartements/Magnifique_Appartement_%C3%A0_vendre_68_m%C2%B2_%C3%A0_T%C3%A9touan_56220586.htm,Appartements , Tétouan,Boujdade
440000.0,2.0,1.0,87.0,https://www.avito.ma/fr/berrechid/appartements/Appartement_%C3%A0_vendre_87_m%C2%B2_%C3%A0_Berrechid_55655635.htm,Appartements , Berrechid,Toute la ville
370000.0,3.0,2.0,,https://www.avito.ma/fr/sidi_yahya/appartements/Appartement_%C3%A0_vendre_90_m%C2%B2_%C3%A0_Oujda_54904207.htm,Appartements , Oujda,Sidi Yahya
1115000.0,,,,https://immoneuf.avito.ma/fr/unite/47A?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
440000.0,3.0,1.0,,https://www.avito.ma/fr/hay_zitoune/appartements/Appartement_%C3%A0_vendre_100_m%C2%B2_%C3%A0_Oujda_hay_ziton_54393530.htm,Appartements , Oujda,Hay zitoune
1309998.0,5.0,2.0,,https://www.avito.ma/fr/taza/maisons/MAISON_REFAITE_A_NEUF_56735884.htm,Maisons , Taza,Toute la ville
1001000.0,,,,https://immoneuf.avito.ma/fr/unite/5SJ?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
230000.0,2.0,,66.0,https://www.avito.ma/fr/hay_mohammadi/appartements/%D8%B4%D9%82%D9%87_%D9%84%D9%84%D8%A8%D9%8A%D8%B9__56788585.htm,Appartements , Casablanca,Hay Mohammadi
983998.0,3.0,2.0,101.0,https://www.avito.ma/fr/errahma/appartements/Appartement_%C3%A0_vendre_123_m%C2%B2_%C3%A0_Casablanca_56618026.htm,Appartements , Casablanca,Errahma
839500.0,2.0,2.0,73.0,https://www.avito.ma/fr/sidi_rahal/appartements/Appartement_%C3%A0_vendre_73_m%C2%B2_%C3%A0_Sidi_Rahal_56242497.htm,Appartements , Sidi Rahal,Toute la ville
980000.0,2.0,2.0,90.0,https://www.avito.ma/fr/asilah/appartements/asilah_appartement__56014337.htm,Appartements , Asilah,Toute la ville
860000.0,2.0,2.0,,https://www.avito.ma/fr/almaz/appartements/Appartement_neuf_%C3%A0_vendre_%C3%A0_Almaz_56084537.htm,Appartements , Casablanca,Almaz
755300.0,,,,https://immoneuf.avito.ma/fr/unite/GFg?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
460000.0,,,,https://immoneuf.avito.ma/fr/unite/QoL?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
9500000.0,5.0,3.0,,https://www.avito.ma/fr/hay_riad/villas_et_riads/villa_moderne_%C3%A0_vendre_%C3%A0_HAYRIAD_54555255.htm,Villas et Riads , Rabat,Hay Riad
